,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
9782,708948483.0,Attrited Customer,54.0,M,3.0,Graduate,,$80K - $120K,Silver,36.0,2.0,3.0,1.0,34516.0,761.0,33755.0,0.838,8444.0,68.0,0.744,0.022,0.99026,0.00974
9783,708462258.0,Existing Customer,51.0,F,1.0,High School,Married,Less than $40K,Blue,38.0,1.0,1.0,2.0,5189.0,1171.0,,,16563.0,94.0,0.741,0.226,5.0256e-05,0.99995
9784,716721483.0,Attrited Customer,59.0,M,0.0,Uneducated,Single,$40K - $60K,Blue,52.0,1.0,2.0,2.0,14458.0,2017.0,12441.0,0.99,8696.0,72.0,0.895,0.14,0.99014,0.00986
9785,799011558.0,Existing Customer,43.0,M,3.0,Uneducated,Married,$120K +,Blue,37.0,1.0,2.0,3.0,16909.0,1171.0,15738.0,0.767,15740.0,120.0,0.739,0.069,0.00020424,0.9998
9786,710697408.0,Existing Customer,41.0,F,5.0,Unknown,Married,Less than $40K,,22.0,2.0,1.0,3.0,6739.0,896.0,5843.0,0.765,15471.0,115.0,0.855,0.133,0.00010512,0.99989
9787,710527533.0,Attrited Customer,45.0,M,5.0,,Single,$40K - $60K,Blue,36.0,4.0,3.0,3.0,4982.0,0.0,4982.0,0.886,8586.0,58.0,1.0,0.0,0.99672,0.00328158
9788,709996833.0,Attrited Customer,31.0,M,1.0,Post-Graduate,Single,Less than $40K,Silver,36.0,6.0,3.0,5.0,12359.0,0.0,12359.0,0.843,7528.0,70.0,0.628,0.0,0.99888,0.00112034
9789,718531983.0,Existing Customer,51.0,M,3.0,High School,Married,$80K - $120K,Blue,41.0,1.0,3.0,3.0,9959.0,2068.0,7891.0,0.741,13810.0,124.0,0.797,0.208,0.00030516,0.99969
9790,715554708.0,Existing Customer,53.0,M,1.0,High School,Unknown,$120K +,Blue,34.0,2.0,1.0,2.0,8507.0,1484.0,7023.0,0.709,14949.0,114.0,0.727,0.174,5.0256e-05,0.99995
9791,718774533.0,Existing Customer,48.0,M,1.0,College,Married,$60K - $80K,Blue,44.0,2.0,3.0,1.0,15355.0,1823.0,13532.0,0.809,15053.0,111.0,1.018,0.119,9.8992e-05,0.9999
9792,712337208.0,Existing Customer,59.0,F,2.0,Unknown,Single,Unknown,,46.0,2.0,3.0,2.0,23731.0,1890.0,21841.0,0.677,13647.0,93.0,0.576,0.08,0.00019771,0.9998
9793,714022833.0,Attrited Customer,42.0,F,2.0,Graduate,Single,$40K - $60K,Silver,32.0,4.0,3.0,,17909.0,0.0,17909.0,0.225,5977.0,58.0,0.487,0.0,0.99636,0.00364408
9794,710026458.0,Existing Customer,34.0,M,1.0,Unknown,Married,$40K - $60K,Blue,36.0,2.0,2.0,2.0,3995.0,2475.0,1520.0,0.817,12575.0,99.0,0.8,0.62,0.00011743,0.99988
9795,710178558.0,Attrited Customer,46.0,M,2.0,High School,Married,$60K - $80K,Gold,38.0,5.0,3.0,6.0,34516.0,2517.0,31999.0,0.956,9314.0,89.0,0.978,0.073,0.99943,0.00056902
9796,768712383.0,Attrited Customer,51.0,M,5.0,Graduate,Divorced,$120K +,Blue,45.0,6.0,3.0,6.0,34516.0,0.0,34516.0,0.757,8173.0,91.0,1.022,0.0,0.99938,0.00061727
9797,711156858.0,Attrited Customer,48.0,F,5.0,High School,Single,Less than $40K,Blue,40.0,1.0,4.0,3.0,8297.0,2517.0,5780.0,0.899,9819.0,74.0,0.682,0.303,0.99728,0.00271707
9798,719799033.0,Existing Customer,52.0,M,1.0,Post-Graduate,Unknown,$80K - $120K,Blue,40.0,2.0,1.0,2.0,5520.0,2448.0,3072.0,0.862,14330.0,116.0,0.681,0.443,6.083e-05,0.99994
9799,720788883.0,Existing Customer,58.0,F,0.0,Uneducated,Unknown,Unknown,Blue,36.0,1.0,2.0,3.0,3736.0,2209.0,1527.0,0.98,15886.0,118.0,0.662,0.591,0.00016891,0.99983
9800,710306358.0,Attrited Customer,38.0,M,1.0,Unknown,Married,$40K - $60K,Blue,18.0,1.0,1.0,2.0,,1983.0,7681.0,0.873,7995.0,56.0,0.806,0.205,0.98271,0.01729
9801,758617233.0,Existing Customer,56.0,F,5.0,Doctorate,Single,Less than $40K,Blue,49.0,3.0,3.0,2.0,4132.0,1559.0,2573.0,0.827,14781.0,108.0,,0.377,0.00026871,0.99973
9802,720163458.0,Existing Customer,38.0,M,1.0,Uneducated,Unknown,$120K +,Blue,21.0,,2.0,3.0,28043.0,1786.0,26257.0,0.802,14521.0,109.0,0.847,0.064,0.00018475,0.99982
9803,708482658.0,Existing Customer,41.0,M,3.0,Graduate,Married,$80K - $120K,Blue,31.0,3.0,2.0,2.0,9959.0,1946.0,8013.0,,15594.0,114.0,0.676,0.195,0.00011811,0.99988
9804,826148883.0,Existing Customer,45.0,M,2.0,Graduate,Married,$120K +,Blue,41.0,4.0,3.0,1.0,16453.0,1660.0,14793.0,0.629,14762.0,108.0,0.742,0.101,0.00010848,0.99989
9805,779055033.0,Attrited Customer,43.0,F,3.0,Uneducated,,Less than $40K,Blue,24.0,1.0,2.0,2.0,8256.0,2416.0,5840.0,0.696,8104.0,64.0,0.73,0.293,0.99183,0.00817
9806,713118183.0,Existing Customer,31.0,M,1.0,Unknown,Married,$40K - $60K,Blue,23.0,5.0,1.0,2.0,13427.0,1562.0,11865.0,0.537,13117.0,108.0,0.714,0.116,5.6825e-05,0.99994
9807,714103083.0,Existing Customer,47.0,M,2.0,College,Married,$40K - $60K,Blue,37.0,6.0,3.0,1.0,3263.0,1525.0,1738.0,0.542,14649.0,110.0,0.833,0.467,0.00010546,0.99989
9808,714145233.0,Attrited Customer,34.0,M,0.0,Graduate,Divorced,$80K - $120K,Silver,24.0,1.0,2.0,3.0,34516.0,400.0,34116.0,0.202,5112.0,49.0,,0.012,0.99331,0.00669
9809,719547033.0,Attrited Customer,40.0,M,4.0,Unknown,Married,$80K - $120K,Blue,31.0,1.0,3.0,6.0,23502.0,0.0,23502.0,0.839,7957.0,60.0,0.875,0.0,0.99945,0.00055285
9810,720899058.0,Existing Customer,35.0,M,2.0,Graduate,Married,$80K - $120K,Blue,21.0,6.0,2.0,1.0,7685.0,2517.0,5168.0,0.745,13604.0,116.0,0.731,0.328,6.864e-05,0.99993
9811,789432033.0,Attrited Customer,32.0,,1.0,Graduate,Married,Less than $40K,Blue,23.0,1.0,2.0,3.0,4065.0,230.0,3835.0,0.779,7844.0,64.0,0.73,0.057,0.99447,0.00553
9812,717214158.0,Existing Customer,41.0,M,4.0,Post-Graduate,Married,$40K - $60K,Blue,28.0,5.0,3.0,3.0,9815.0,0.0,9815.0,0.859,15475.0,94.0,0.679,0.0,0.00037329,0.99963
9813,715269483.0,Existing Customer,50.0,M,4.0,Post-Graduate,Married,$120K +,Blue,36.0,4.0,1.0,3.0,17374.0,2517.0,14857.0,0.743,15473.0,128.0,0.707,0.145,0.00011432,0.99989
9814,718805733.0,Existing Customer,39.0,F,2.0,Graduate,Single,,Blue,28.0,3.0,1.0,1.0,7093.0,2517.0,4576.0,0.745,13937.0,120.0,0.846,0.355,3.3214e-05,0.99997
9815,789780033.0,Existing Customer,33.0,M,3.0,College,Married,$80K - $120K,Silver,22.0,6.0,2.0,2.0,34516.0,917.0,33599.0,0.764,14202.0,114.0,0.781,0.027,0.00010375,0.9999
9816,716482533.0,Existing Customer,48.0,F,2.0,Unknown,Married,Less than $40K,Blue,36.0,2.0,1.0,2.0,3329.0,0.0,3329.0,0.814,14893.0,98.0,0.815,0.0,6.054e-05,0.99994
9817,708319908.0,Attrited Customer,37.0,M,3.0,Graduate,Single,$80K - $120K,Blue,17.0,1.0,1.0,2.0,4116.0,1473.0,2643.0,1.023,8667.0,70.0,0.892,0.358,0.9828,0.0172
9818,711663858.0,Existing Customer,28.0,M,1.0,Post-Graduate,Single,Unknown,Blue,,4.0,3.0,3.0,20030.0,1204.0,18826.0,0.979,15862.0,127.0,0.693,0.06,0.00033411,0.99967
9819,716894658.0,Existing Customer,49.0,F,1.0,Graduate,Divorced,Less than $40K,Blue,44.0,5.0,2.0,2.0,8687.0,1763.0,6924.0,0.796,16824.0,123.0,,0.203,0.00010684,0.99989
9820,714082308.0,Attrited Customer,39.0,M,3.0,High School,Single,$80K - $120K,Blue,13.0,2.0,1.0,3.0,8656.0,0.0,8656.0,0.893,8056.0,89.0,0.935,0.0,0.98941,0.01059
9821,708082083.0,Existing Customer,45.0,F,3.0,High School,Married,Less than $40K,Blue,36.0,4.0,3.0,3.0,3544.0,1661.0,,0.831,15149.0,111.0,0.734,0.469,0.00030516,0.99969
9822,714820158.0,Attrited Customer,29.0,M,0.0,High School,Single,$40K - $60K,Blue,36.0,6.0,3.0,1.0,5988.0,660.0,5328.0,1.041,10211.0,68.0,1.0,0.11,0.98907,0.01093
9823,713347608.0,Attrited Customer,54.0,F,2.0,Post-Graduate,Single,Less than $40K,Blue,43.0,2.0,3.0,2.0,4917.0,0.0,4917.0,0.972,9442.0,69.0,0.917,0.0,0.9953,0.00470167
9824,721395633.0,Existing Customer,53.0,M,1.0,Graduate,Single,$80K - $120K,Blue,41.0,5.0,3.0,3.0,18591.0,994.0,17597.0,0.737,15063.0,108.0,,0.053,0.00028395,0.99972
9825,721438233.0,Existing Customer,39.0,M,,Post-Graduate,Single,$40K - $60K,Blue,31.0,6.0,3.0,3.0,3297.0,1761.0,1536.0,0.879,15580.0,120.0,0.739,0.534,0.00035594,0.99964
9826,713987808.0,Existing Customer,43.0,F,3.0,College,Single,Less than $40K,Blue,33.0,4.0,2.0,2.0,,2165.0,3537.0,0.79,14970.0,120.0,0.935,0.38,0.00011483,0.99989
9827,721086483.0,Existing Customer,27.0,F,0.0,Uneducated,Single,Less than $40K,Silver,19.0,3.0,3.0,3.0,,2517.0,8465.0,0.84,13563.0,97.0,0.732,0.229,0.00024118,0.99976
9828,709969758.0,Existing Customer,43.0,M,3.0,Graduate,Single,,Platinum,35.0,4.0,3.0,3.0,,1774.0,32742.0,0.667,13966.0,115.0,0.667,0.051,0.00054523,0.99945
9829,801502008.0,Existing Customer,37.0,M,1.0,Graduate,Married,$60K - $80K,Blue,31.0,5.0,1.0,2.0,20144.0,1195.0,18949.0,0.67,14287.0,106.0,0.828,0.059,5.1697e-05,0.99995
9830,819051183.0,Existing Customer,,F,4.0,Graduate,Married,Unknown,Blue,42.0,4.0,1.0,3.0,16349.0,1925.0,14424.0,0.833,16207.0,114.0,0.81,0.118,9.7154e-05,0.9999
9831,710858658.0,Existing Customer,48.0,F,4.0,Doctorate,Divorced,Less than $40K,Silver,38.0,2.0,1.0,2.0,10610.0,0.0,10610.0,0.664,15050.0,108.0,0.742,0.0,7.5527e-05,0.99992
9832,716002458.0,Existing Customer,43.0,M,4.0,College,Married,$40K - $60K,Blue,,1.0,1.0,2.0,7386.0,656.0,6730.0,0.885,15691.0,126.0,0.68,0.089,5.6158e-05,0.99994
9833,718080558.0,Attrited Customer,41.0,F,,High School,Single,Less than $40K,Blue,36.0,6.0,3.0,3.0,4720.0,0.0,4720.0,0.978,8798.0,67.0,0.675,0.0,0.99677,0.00323086
9834,788019483.0,Existing Customer,49.0,M,3.0,Graduate,Married,$80K - $120K,Blue,40.0,4.0,1.0,3.0,3660.0,766.0,2894.0,0.535,14515.0,122.0,0.848,0.209,9.6126e-05,0.9999
9835,716151858.0,Existing Customer,46.0,M,3.0,Unknown,Single,$80K - $120K,Blue,36.0,5.0,1.0,3.0,12932.0,1893.0,11039.0,0.804,15372.0,97.0,0.796,0.146,0.00010566,0.99989
9836,717241233.0,Existing Customer,60.0,,1.0,Unknown,Single,Less than $40K,Blue,51.0,3.0,3.0,3.0,6089.0,1341.0,4748.0,0.757,14112.0,123.0,0.809,0.22,0.00031211,0.99969
9837,713880633.0,Attrited Customer,53.0,M,,,Single,$60K - $80K,Blue,43.0,2.0,2.0,3.0,5905.0,0.0,5905.0,0.797,8883.0,83.0,0.729,0.0,0.99527,0.00472896
9838,712374708.0,Existing Customer,28.0,F,0.0,Graduate,Married,Unknown,Blue,15.0,2.0,2.0,2.0,23103.0,897.0,22206.0,0.913,14049.0,120.0,0.714,0.039,9.7673e-05,0.9999
9839,721145433.0,Existing Customer,52.0,F,5.0,High School,Single,Less than $40K,Silver,36.0,3.0,2.0,2.0,11280.0,1523.0,9757.0,0.765,16237.0,128.0,0.753,0.135,0.00010322,0.9999
9840,711398433.0,Existing Customer,38.0,M,0.0,High School,Married,$60K - $80K,Blue,31.0,4.0,3.0,3.0,16565.0,1200.0,15365.0,0.68,16736.0,99.0,0.8,0.072,0.00025237,0.99975
9841,715601808.0,Existing Customer,50.0,M,,Graduate,Married,$120K +,Blue,41.0,4.0,2.0,3.0,34516.0,2253.0,32263.0,1.032,16692.0,131.0,,0.065,0.00019864,0.9998
9842,717324183.0,Existing Customer,31.0,F,0.0,High School,Single,Less than $40K,Silver,21.0,3.0,1.0,3.0,14305.0,1288.0,13017.0,0.774,14769.0,119.0,0.63,0.09,6.9827e-05,0.99993
9843,720557883.0,Existing Customer,35.0,M,3.0,Uneducated,Single,Less than $40K,Blue,21.0,5.0,2.0,1.0,6104.0,1595.0,4509.0,0.619,15240.0,102.0,0.729,0.261,7.3235e-05,0.99993
9844,708759408.0,Existing Customer,48.0,F,3.0,Uneducated,Single,$40K - $60K,Blue,39.0,6.0,3.0,2.0,4207.0,0.0,4207.0,0.923,15124.0,108.0,0.714,0.0,0.00019191,0.99981
9845,719430483.0,Existing Customer,51.0,M,3.0,College,Married,$120K +,Blue,40.0,3.0,3.0,2.0,34516.0,1476.0,33040.0,0.763,14145.0,119.0,0.776,0.043,0.00018146,0.99982
9846,758753283.0,Attrited Customer,52.0,M,3.0,Doctorate,Married,$120K +,Blue,45.0,1.0,3.0,3.0,34516.0,550.0,33966.0,0.674,7341.0,71.0,0.732,0.016,0.9978,0.00219584
9847,716933283.0,Existing Customer,52.0,M,2.0,High School,Single,$60K - $80K,,39.0,4.0,1.0,1.0,34516.0,1882.0,32634.0,0.743,14738.0,116.0,0.758,0.055,3.72e-05,0.99996
9848,773172483.0,Attrited Customer,30.0,M,0.0,Graduate,Married,$40K - $60K,Blue,23.0,6.0,2.0,4.0,4063.0,0.0,4063.0,0.776,7463.0,70.0,0.707,0.0,0.99645,0.0035547
9849,721459008.0,Existing Customer,36.0,M,2.0,High School,Single,$120K +,Blue,36.0,4.0,1.0,2.0,11791.0,1168.0,10623.0,0.662,14885.0,101.0,0.629,0.099,5.3542e-05,0.99995
9850,710639658.0,Attrited Customer,29.0,M,1.0,High School,Single,$60K - $80K,Blue,,6.0,1.0,3.0,17744.0,829.0,16915.0,0.851,9658.0,78.0,0.773,0.047,0.98831,0.01169
9851,710710233.0,Existing Customer,58.0,M,4.0,Graduate,Married,$120K +,Silver,45.0,4.0,2.0,3.0,34516.0,0.0,34516.0,0.849,15560.0,100.0,0.724,0.0,0.00018141,0.99982
9852,708996708.0,Existing Customer,55.0,M,1.0,Graduate,Single,$80K - $120K,Blue,46.0,3.0,1.0,1.0,21032.0,1409.0,19623.0,0.767,15584.0,105.0,0.81,0.067,3.1176e-05,0.99997
9853,713315433.0,Existing Customer,61.0,M,2.0,Uneducated,Married,$60K - $80K,Blue,48.0,4.0,1.0,2.0,18571.0,0.0,18571.0,0.594,15802.0,118.0,0.686,0.0,5.663e-05,0.99994
9854,712941483.0,Attrited Customer,51.0,F,4.0,Post-Graduate,Married,$40K - $60K,Silver,43.0,1.0,3.0,3.0,3735.0,0.0,3735.0,0.762,6826.0,61.0,0.848,0.0,0.99705,0.00295494
9855,789890958.0,Existing Customer,53.0,F,4.0,High School,Divorced,$40K - $60K,Blue,43.0,3.0,1.0,2.0,10948.0,482.0,10466.0,0.742,16230.0,111.0,0.947,0.044,5.6153e-05,0.99994
9856,714757083.0,Attrited Customer,44.0,M,4.0,Uneducated,Married,$60K - $80K,Silver,37.0,1.0,2.0,2.0,29076.0,0.0,29076.0,0.77,8765.0,84.0,1.211,0.0,0.99106,0.00894
9857,789237333.0,Existing Customer,47.0,M,4.0,Post-Graduate,Divorced,$60K - $80K,Blue,36.0,4.0,2.0,5.0,20237.0,1593.0,18644.0,0.811,15041.0,102.0,1.0,0.079,0.00069714,0.9993
9858,714949758.0,Existing Customer,51.0,F,3.0,Graduate,Single,Unknown,Platinum,42.0,3.0,1.0,4.0,34516.0,1913.0,32603.0,0.851,16712.0,123.0,0.708,0.055,0.00028487,0.99972
9859,714136233.0,Attrited Customer,53.0,M,4.0,Graduate,Married,$120K +,Blue,38.0,5.0,2.0,3.0,34516.0,0.0,34516.0,0.854,8417.0,72.0,0.714,0.0,0.99504,0.00495524
9860,778888083.0,Attrited Customer,45.0,F,2.0,Graduate,Married,$40K - $60K,Blue,26.0,6.0,2.0,4.0,4307.0,0.0,4307.0,0.743,8697.0,62.0,0.59,0.0,0.99695,0.00305189
9861,710923533.0,Existing Customer,38.0,M,4.0,Unknown,Single,$120K +,Blue,31.0,3.0,2.0,3.0,34516.0,0.0,34516.0,0.604,15611.0,127.0,0.693,0.0,0.00022068,0.99978
9862,709385133.0,Existing Customer,42.0,F,2.0,Doctorate,Married,Unknown,Blue,30.0,4.0,3.0,5.0,14828.0,1513.0,13315.0,0.748,15572.0,113.0,0.614,0.102,0.0012912,
9863,716836308.0,Existing Customer,29.0,M,1.0,Graduate,Divorced,Less than $40K,Blue,36.0,4.0,3.0,2.0,3839.0,1139.0,2700.0,0.632,14791.0,124.0,0.771,0.297,0.00016883,0.99983
9864,720633558.0,Existing Customer,37.0,F,3.0,Graduate,Divorced,Less than $40K,Blue,24.0,3.0,3.0,4.0,3727.0,995.0,2732.0,0.743,14786.0,101.0,0.656,0.267,0.00053543,0.99946
9865,,Existing Customer,45.0,M,4.0,High School,Divorced,$80K - $120K,Blue,39.0,5.0,3.0,4.0,14290.0,1432.0,12858.0,0.815,14709.0,125.0,0.689,0.1,0.00052608,0.99947
9866,709399908.0,Existing Customer,34.0,F,2.0,Graduate,Single,$40K - $60K,Blue,23.0,4.0,2.0,2.0,7594.0,1442.0,6152.0,0.753,15026.0,99.0,0.678,0.19,0.00011382,0.99989
9867,772698783.0,Existing Customer,50.0,F,2.0,College,,Less than $40K,Blue,40.0,3.0,2.0,4.0,8416.0,1549.0,6867.0,0.643,13988.0,124.0,0.771,0.184,0.00031749,0.99968
9868,718665033.0,Attrited Customer,44.0,M,5.0,Doctorate,Single,$60K - $80K,Silver,36.0,2.0,3.0,4.0,34140.0,0.0,34140.0,0.877,8177.0,76.0,0.52,0.0,0.99857,0.00143279
9869,,Attrited Customer,42.0,F,4.0,Graduate,Single,$40K - $60K,Blue,30.0,6.0,3.0,3.0,,2517.0,11236.0,0.652,7464.0,66.0,0.692,0.183,0.99686,0.00314112
9870,789008508.0,Existing Customer,44.0,M,4.0,College,Married,$80K - $120K,Blue,31.0,2.0,1.0,1.0,3472.0,1687.0,1785.0,0.645,13999.0,119.0,0.725,0.486,3.3866e-05,0.99997
9871,719439108.0,Existing Customer,,M,1.0,Graduate,Married,$40K - $60K,Silver,34.0,3.0,3.0,2.0,15315.0,1613.0,13702.0,0.859,14728.0,100.0,0.754,0.105,0.00015255,0.99985
9872,720817533.0,Existing Customer,54.0,M,1.0,Uneducated,Married,$120K +,Blue,40.0,4.0,1.0,2.0,12086.0,,10822.0,0.986,15559.0,91.0,0.717,0.105,5.3155e-05,0.99995
9873,813901458.0,Existing Customer,60.0,M,1.0,High School,Single,$60K - $80K,Silver,55.0,5.0,5.0,3.0,34516.0,1642.0,32874.0,0.709,14954.0,95.0,0.696,0.048,0.00027858,0.99972
9874,717783483.0,Existing Customer,47.0,F,5.0,Post-Graduate,Divorced,Less than $40K,Blue,30.0,4.0,1.0,2.0,,2286.0,2730.0,0.669,17038.0,122.0,0.649,0.456,6.6908e-05,0.99993
9875,718299933.0,Existing Customer,42.0,M,3.0,High School,Married,$40K - $60K,Blue,30.0,3.0,3.0,4.0,4333.0,739.0,3594.0,0.69,15903.0,100.0,0.754,0.171,0.00052052,0.99948
9876,789074358.0,Existing Customer,46.0,M,,High School,Single,$60K - $80K,Blue,34.0,2.0,2.0,1.0,10325.0,0.0,10325.0,0.866,16856.0,122.0,0.718,0.0,6.6728e-05,0.99993
9877,712036383.0,Attrited Customer,49.0,M,4.0,High School,Single,$60K - $80K,Blue,30.0,6.0,3.0,3.0,18418.0,0.0,18418.0,0.918,9980.0,68.0,0.744,0.0,0.99677,0.00323086
9878,720618033.0,Existing Customer,43.0,F,3.0,College,Married,$40K - $60K,Blue,36.0,1.0,3.0,2.0,9633.0,0.0,9633.0,0.638,14829.0,90.0,0.8,0.0,0.00018146,0.99982
9879,720415833.0,Existing Customer,47.0,M,2.0,High School,Married,$60K - $80K,Blue,32.0,3.0,5.0,2.0,3842.0,1563.0,2279.0,0.781,14751.0,107.0,0.726,0.407,0.0001953,0.9998
9880,720385608.0,Existing Customer,45.0,M,3.0,College,Unknown,$80K - $120K,Blue,31.0,2.0,1.0,4.0,20958.0,1936.0,19022.0,0.772,14314.0,99.0,0.768,0.092,0.00015944,0.99984
9881,709937583.0,Existing Customer,45.0,F,2.0,High School,Single,Unknown,Blue,34.0,4.0,3.0,2.0,3024.0,1835.0,1189.0,,14220.0,108.0,0.662,0.607,0.00017486,0.99983
9882,770743983.0,Existing Customer,34.0,F,3.0,Uneducated,Single,$40K - $60K,Blue,20.0,1.0,2.0,3.0,8698.0,874.0,7824.0,0.708,15683.0,94.0,0.709,0.1,0.00020424,0.9998
9883,715671183.0,Attrited Customer,43.0,M,3.0,Uneducated,Married,$80K - $120K,,31.0,6.0,3.0,4.0,6824.0,2517.0,4307.0,0.972,9045.0,67.0,0.595,0.369,0.99819,0.00181217
9884,711283008.0,Existing Customer,50.0,M,1.0,High School,Single,$80K - $120K,Silver,36.0,4.0,5.0,3.0,34516.0,0.0,34516.0,0.732,16019.0,105.0,0.694,0.0,0.00027858,0.99972
9885,778873608.0,Existing Customer,44.0,M,4.0,Uneducated,Married,$80K - $120K,Silver,25.0,3.0,1.0,1.0,34516.0,1984.0,32532.0,0.734,14335.0,116.0,0.758,0.057,3.2362e-05,0.99997
9886,709592808.0,Existing Customer,38.0,F,2.0,Graduate,Single,Less than $40K,Blue,28.0,5.0,3.0,4.0,3311.0,1556.0,1755.0,0.652,14470.0,103.0,0.746,0.47,0.000516,0.99948
9887,773306658.0,Existing Customer,54.0,M,1.0,Unknown,Single,$60K - $80K,Blue,48.0,4.0,5.0,4.0,4752.0,1230.0,3522.0,0.883,15678.0,103.0,0.717,0.259,0.00059459,0.99941
9888,822084333.0,Attrited Customer,51.0,M,3.0,High School,Married,$80K - $120K,Blue,47.0,2.0,4.0,3.0,4041.0,0.0,4041.0,0.67,8219.0,84.0,0.909,0.0,0.9973,0.00270332
9889,708821733.0,Attrited Customer,43.0,F,3.0,Unknown,Single,$40K - $60K,Silver,36.0,2.0,3.0,4.0,19713.0,531.0,,0.792,8301.0,70.0,0.591,0.027,0.99812,0.00187593
9890,711070683.0,Existing Customer,48.0,F,3.0,Post-Graduate,Married,$40K - $60K,Blue,37.0,4.0,1.0,2.0,6725.0,493.0,6232.0,0.72,13891.0,106.0,0.606,0.073,6.7249e-05,0.99993
9891,772596783.0,Existing Customer,31.0,M,1.0,Graduate,Unknown,Less than $40K,Gold,21.0,3.0,2.0,2.0,15261.0,1109.0,14152.0,0.655,15442.0,125.0,0.761,0.073,0.00012309,0.99988
9892,806917983.0,Existing Customer,32.0,F,2.0,Graduate,Divorced,Unknown,Silver,27.0,2.0,3.0,1.0,33779.0,1526.0,32253.0,0.879,15200.0,126.0,0.8,0.045,9.8015e-05,0.9999
9893,719329983.0,Existing Customer,42.0,F,3.0,Unknown,Unknown,Unknown,Blue,36.0,6.0,1.0,2.0,15648.0,0.0,15648.0,0.731,13784.0,88.0,0.913,0.0,6.282e-05,0.99994
9894,710190858.0,Existing Customer,28.0,M,1.0,Unknown,Unknown,$40K - $60K,Blue,15.0,5.0,2.0,4.0,9283.0,2288.0,6995.0,0.928,13804.0,110.0,0.719,0.246,0.00033692,0.99966
9895,708880683.0,Existing Customer,49.0,M,5.0,College,Married,$40K - $60K,Blue,40.0,4.0,3.0,4.0,3970.0,,3078.0,0.772,13697.0,102.0,0.759,0.225,0.00051793,0.99948
9896,709332408.0,Existing Customer,44.0,F,,High School,Single,Less than $40K,Blue,36.0,3.0,3.0,3.0,6159.0,1640.0,4519.0,0.619,13517.0,106.0,0.656,0.266,0.00027604,0.99972
9897,710751033.0,Attrited Customer,31.0,F,1.0,Graduate,Single,Less than $40K,Blue,13.0,1.0,1.0,3.0,4829.0,0.0,4829.0,0.836,8286.0,65.0,0.857,0.0,0.98863,0.01137
9898,710679933.0,Attrited Customer,59.0,M,1.0,Graduate,Single,$80K - $120K,Blue,54.0,2.0,5.0,4.0,15633.0,0.0,15633.0,0.984,8660.0,58.0,0.758,0.0,0.99816,0.00184416
9899,710849208.0,Existing Customer,47.0,M,2.0,Post-Graduate,Single,$120K +,Silver,35.0,3.0,3.0,4.0,34516.0,1652.0,32864.0,0.756,14738.0,113.0,0.766,0.048,0.0005486,0.99945
9900,710056758.0,Existing Customer,51.0,M,4.0,High School,Single,$40K - $60K,Blue,36.0,2.0,2.0,4.0,10017.0,1850.0,8167.0,0.622,15635.0,116.0,0.681,0.185,0.00033294,0.99967
9901,713520858.0,Existing Customer,53.0,F,1.0,College,Single,Less than $40K,Blue,38.0,3.0,3.0,2.0,3895.0,1981.0,1914.0,0.839,16023.0,119.0,0.725,0.509,0.00016415,0.99984
9902,714710733.0,Existing Customer,51.0,M,3.0,Unknown,Single,$80K - $120K,Blue,36.0,4.0,1.0,2.0,5611.0,0.0,5611.0,0.697,16557.0,120.0,0.622,0.0,6.282e-05,0.99994
9903,766769058.0,Existing Customer,51.0,M,1.0,Graduate,Single,$40K - $60K,Gold,44.0,3.0,3.0,3.0,22722.0,1790.0,20932.0,0.813,15817.0,121.0,0.754,0.079,0.00032713,0.99967
9904,716990883.0,Existing Customer,38.0,M,5.0,Unknown,Married,$80K - $120K,Blue,26.0,5.0,1.0,2.0,16033.0,766.0,15267.0,0.682,15260.0,115.0,0.855,0.048,6.2502e-05,0.99994
9905,718298733.0,Existing Customer,40.0,M,4.0,High School,Single,$80K - $120K,Blue,29.0,3.0,3.0,,,0.0,12978.0,0.628,14134.0,85.0,0.7,0.0,0.00018339,0.99982
9906,717174558.0,Attrited Customer,57.0,F,1.0,Uneducated,Single,Less than $40K,Blue,46.0,2.0,3.0,3.0,9129.0,0.0,9129.0,0.733,7733.0,81.0,0.884,0.0,0.99659,0.00341249
9907,714543633.0,Attrited Customer,45.0,F,3.0,Unknown,Single,Less than $40K,Blue,36.0,1.0,2.0,5.0,7500.0,0.0,7500.0,0.576,8024.0,78.0,0.696,0.0,0.99845,0.00154849
9908,715756683.0,Existing Customer,50.0,M,4.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,2.0,4.0,14804.0,1696.0,13108.0,,15237.0,111.0,0.734,0.115,0.00034248,0.99966
